"num_conta","cod_cliente","cod_agencia","cod_colaborador","tipo_conta","data_abertura","saldo_total","saldo_disponivel","data_ultimo_lancamento"
"546","546","7","64","PF","2019-12-14 16:56:00+00:00","134.74","83.9","2022-12-30 00:00:00.590251+00:00"
"551","551","7","64","PF","2018-03-13 11:48:00+00:00","30963.52","28648.37","2022-12-26 11:10:19+00:00"
"558","558","7","64","PF","2021-08-23 12:15:00+00:00","359.56","148.96","2022-12-29 23:59:59.756309+00:00"
"565","565","7","64","PF","2016-06-28 12:31:00+00:00","4723.79","4450.35","2022-12-29 23:59:59.361189+00:00"
"570","570","7","64","PF","2021-12-14 10:13:00+00:00","1634.64","1530.2","2022-12-29 23:59:07+00:00"
"595","595","7","64","PF","2016-10-11 15:15:00+00:00","244085.13","251588.81","2019-07-28 15:05:07+00:00"
"657","657","7","64","PF","2020-03-06 13:40:00+00:00","76149.84","75325.04","2022-12-29 23:59:59.664969+00:00"
"673","673","7","64","PF","2016-09-09 14:30:00+00:00","92837.59","86746.66","2022-08-19 17:46:19+00:00"
"686","686","7","64","PF","2021-05-26 10:49:00+00:00","9942.37","9726.47","2022-12-29 23:59:59.939569+00:00"
"702","702","7","64","PF","2017-05-25 15:10:00+00:00","26386.73","26892.41","2022-12-29 23:42:02+00:00"
"709","709","7","64","PF","2018-09-07 11:13:00+00:00","111450.85","107095.24","2022-12-28 04:19:32+00:00"
"722","722","7","64","PF","2018-05-16 13:22:00+00:00","13669.03","13065.0","2022-12-29 23:59:59.593951+00:00"
"738","738","7","64","PF","2018-12-19 16:10:00+00:00","17755.96","16268.02","2022-12-30 00:00:00.196002+00:00"
"746","746","7","64","PF","2021-08-27 15:36:00+00:00","6437.88","6676.28","2022-12-29 23:57:27+00:00"
"754","754","7","64","PF","2022-12-15 14:27:00+00:00","1251.16","810.28","2022-12-29 23:59:59.225241+00:00"
"757","757","7","64","PF","2016-12-10 15:46:00+00:00","7591.24","7573.15","2022-12-30 00:00:00.249453+00:00"
"792","792","7","64","PF","2018-12-08 12:54:00+00:00","40346.73","38036.24","2022-12-29 23:59:59.722139+00:00"
"818","818","7","64","PF","2021-05-08 12:31:00+00:00","40853.2","41083.46","2022-12-29 23:37:02+00:00"
"851","851","7","64","PF","2022-05-02 10:45:00+00:00","182.18","152.01","2022-12-29 23:59:59.256705+00:00"
"857","857","7","64","PF","2017-05-14 14:29:00+00:00","1985.66","1836.71","2022-12-29 23:35:39+00:00"
"865","865","7","64","PF","2019-05-06 10:03:00+00:00","11394.44","11738.35","2022-12-29 23:59:59.154938+00:00"
"873","873","7","64","PF","2021-05-25 15:15:00+00:00","179.77","171.2","2022-12-30 00:00:00.872384+00:00"
"874","874","7","64","PF","2021-11-20 10:46:00+00:00","187.61","67.71","2022-12-29 23:59:59.217707+00:00"
"917","917","7","64","PF","2016-05-18 11:07:00+00:00","2074.12","1891.0","2022-12-30 00:00:00.003824+00:00"
"928","928","7","64","PF","2022-12-16 10:46:00+00:00","1453.08","1108.93","2023-01-08 18:51:04.806542+00:00"
"936","936","7","64","PF","2017-03-27 16:43:00+00:00","95650.13","98589.38","2021-07-24 07:40:28+00:00"
"951","951","7","64","PF","2018-11-19 11:53:00+00:00","5283.16","1806.91","2021-05-05 19:10:09+00:00"
"957","957","7","64","PF","2020-08-10 15:07:00+00:00","14387.09","13140.68","2022-12-30 00:00:00.183784+00:00"
"973","973","7","64","PF","2020-12-25 15:51:00+00:00","3776.58","3691.88","2022-12-30 00:00:00.572579+00:00"
"992","992","7","64","PF","2020-02-13 12:01:00+00:00","2219.01","2138.16","2022-12-26 21:11:00+00:00"
"994","994","7","64","PF","2015-12-02 12:23:00+00:00","19719.41","19764.44","2022-12-29 23:59:36+00:00"
"7","7","7","84","PF","2018-09-12 13:08:00+00:00","98.65","23.43","2022-12-30 00:00:00.414866+00:00"
"98","98","7","84","PF","2018-02-19 11:29:00+00:00","110694.89","103238.17","2019-12-04 08:10:57+00:00"
"100","100","7","84","PF","2017-03-10 15:18:00+00:00","26815.9","25875.0","2022-12-30 00:00:00.976909+00:00"
"117","117","7","84","PF","2022-06-22 10:15:00+00:00","61939.96","61304.34","2022-12-29 23:59:59.413867+00:00"
"122","122","7","84","PF","2016-10-02 11:23:00+00:00","24.67","11.88","2019-02-18 13:05:43+00:00"
"128","128","7","84","PF","2018-05-22 12:30:00+00:00","8.6","264.73","2022-12-29 23:59:59.447373+00:00"
"133","133","7","84","PF","2022-12-22 10:05:00+00:00","264.91","163.95","2023-01-15 06:14:44.988615+00:00"
"137","137","7","84","PF","2017-01-06 14:34:00+00:00","67907.37","62273.86","2022-12-13 01:27:39+00:00"
"150","150","7","84","PF","2021-11-04 11:27:00+00:00","30578.58","29116.17","2022-12-29 23:59:59.875489+00:00"
"151","151","7","84","PF","2018-03-09 15:53:00+00:00","29082.3","27325.63","2022-07-16 07:45:02+00:00"
"159","159","7","84","PF","2022-06-24 13:01:00+00:00","435.9","410.81","2022-12-30 00:00:00.530312+00:00"
"174","174","7","84","PF","2017-04-21 15:02:00+00:00","23287.88","21444.25","2022-09-14 20:46:48+00:00"
"181","181","7","84","PF","2021-06-08 15:03:00+00:00","32738.63","30918.08","2022-12-29 23:51:04+00:00"
"204","204","7","84","PF","2021-02-23 16:46:00+00:00","7630.23","7643.5","2022-12-27 08:55:17+00:00"
"247","247","7","84","PF","2019-07-25 14:05:00+00:00","92174.68","85291.46","2022-12-29 23:59:59.872999+00:00"
"256","256","7","84","PF","2020-04-28 16:46:00+00:00","3.88","494.7","2022-11-02 17:44:43+00:00"
"262","262","7","84","PF","2019-10-19 11:14:00+00:00","78324.9","78285.28","2022-12-30 00:00:00.641084+00:00"
"272","272","7","84","PF","2021-08-25 10:48:00+00:00","185905.51","177022.98","2022-12-29 23:59:59.902420+00:00"
"281","281","7","84","PF","2016-06-27 15:06:00+00:00","1034.35","669.55","2022-12-30 00:00:00.171235+00:00"
"296","296","7","84","PF","2016-07-03 11:32:00+00:00","14857.75","12292.18","2022-07-30 14:40:55+00:00"
"311","311","7","84","PF","2021-10-13 12:56:00+00:00","2741.65","1066.09","2022-12-29 23:59:59.205706+00:00"
"318","318","7","84","PF","2017-03-06 12:50:00+00:00","49763.07","49705.32","2022-12-29 23:59:59.592804+00:00"
"330","330","7","84","PF","2022-06-11 15:44:00+00:00","25535.14","23786.8","2022-12-29 23:59:59.324736+00:00"
"334","334","7","84","PF","2016-10-08 11:12:00+00:00","20727.58","20722.6","2022-12-30 00:00:00.877463+00:00"
"349","349","7","84","PF","2019-01-07 15:47:00+00:00","28053.59","26634.4","2022-12-29 23:14:40+00:00"
"406","406","7","84","PF","2017-08-25 13:16:00+00:00","4672.45","4835.91","2022-12-29 23:59:10+00:00"
"439","439","7","84","PF","2019-05-18 11:42:00+00:00","1.22","4032.21","2022-12-29 23:59:59.300289+00:00"
"478","478","7","84","PF","2022-06-03 10:52:00+00:00","36880.0","38096.67","2022-12-30 00:00:00.309508+00:00"
"489","489","7","84","PF","2019-08-04 13:50:00+00:00","230.91","139.47","2022-12-29 23:59:59.583176+00:00"
"493","493","7","84","PF","2017-12-19 16:53:00+00:00","17359.52","15370.33","2022-12-30 00:00:00.916154+00:00"
"494","494","7","84","PF","2019-09-05 11:39:00+00:00","353.71","308.37","2022-12-29 23:57:44+00:00"
"508","508","7","84","PF","2019-05-18 14:07:00+00:00","14898.66","14102.08","2022-12-30 00:00:00.042409+00:00"
"519","519","7","84","PF","2021-09-14 11:54:00+00:00","797.46","187.19","2022-12-29 23:55:54+00:00"
"536","536","7","84","PF","2020-12-09 14:29:00+00:00","457.36","1236.6","2022-12-30 00:00:00.975642+00:00"
"561","561","7","84","PF","2019-01-20 12:19:00+00:00","9182.99","8913.97","2022-06-24 08:29:45+00:00"
"572","572","7","84","PF","2021-09-21 16:34:00+00:00","26.11","5.73","2022-12-29 23:59:59.148259+00:00"
"589","589","7","84","PF","2018-09-13 13:09:00+00:00","74008.72","71872.8","2020-06-04 21:51:06+00:00"
"593","593","7","84","PF","2019-01-12 10:56:00+00:00","56788.45","57631.09","2022-12-29 23:59:59.736375+00:00"
"607","607","7","84","PF","2015-12-04 11:48:00+00:00","1963.97","1855.39","2018-09-08 03:23:55+00:00"
"618","618","7","84","PF","2018-12-14 11:23:00+00:00","11413.91","10896.79","2020-05-13 12:18:10+00:00"
"627","627","7","84","PF","2020-12-14 13:51:00+00:00","143.34","11.61","2022-12-29 23:59:59.510087+00:00"
"645","645","7","84","PF","2022-05-24 13:33:00+00:00","296.44","270.09","2022-12-30 00:00:00.157528+00:00"
"658","658","7","84","PF","2017-02-07 12:10:00+00:00","10623.52","10255.33","2019-09-20 20:58:34+00:00"
"660","660","7","84","PF","2022-10-28 14:34:00+00:00","64380.39","61857.22","2022-12-30 00:00:00.202916+00:00"
"663","663","7","84","PF","2020-07-21 14:21:00+00:00","318.79","209.45","2022-12-29 23:59:59.304290+00:00"
"682","682","7","84","PF","2020-10-14 16:53:00+00:00","20.31","225.71","2022-12-30 00:00:00.673322+00:00"
"695","695","7","84","PF","2021-04-18 15:39:00+00:00","18491.94","17175.37","2022-12-30 00:00:00.577676+00:00"
"708","708","7","84","PF","2020-07-19 11:21:00+00:00","959.21","770.5","2022-11-04 04:20:04+00:00"
"729","729","7","84","PF","2020-08-21 10:13:00+00:00","267.79","223.21","2022-12-29 23:59:37+00:00"
"734","734","7","84","PF","2020-08-17 15:00:00+00:00","1021.1","953.19","2022-12-30 00:00:00.912619+00:00"
"745","745","7","84","PF","2017-04-23 15:36:00+00:00","24507.8","22446.31","2022-12-30 00:00:00.182844+00:00"
"803","803","7","84","PF","2021-11-17 12:01:00+00:00","71217.55","67168.87","2022-12-29 23:59:59.437175+00:00"
"822","822","7","84","PF","2022-12-16 15:58:00+00:00","238.97","212.94","2023-01-04 07:55:58.325386+00:00"
"827","827","7","84","PF","2022-10-24 14:44:00+00:00","107556.29","99308.13","2022-12-30 00:00:00.038647+00:00"
"860","860","7","84","PF","2021-04-15 14:16:00+00:00","41005.77","37774.11","2022-12-29 23:59:59.493746+00:00"
"882","882","7","84","PF","2020-09-20 12:10:00+00:00","12488.9","12478.81","2022-12-29 23:59:59.861598+00:00"
"884","884","7","84","PF","2017-08-06 11:01:00+00:00","13113.03","12932.07","2022-12-29 23:43:26+00:00"
"893","893","7","84","PF","2022-07-19 13:30:00+00:00","310.48","298.54","2022-12-29 23:59:59.983608+00:00"
"929","929","7","84","PF","2019-02-27 13:07:00+00:00","34456.31","32992.26","2022-11-13 05:06:34+00:00"
"942","942","7","84","PF","2015-10-24 15:54:00+00:00","48.26","292.65","2021-07-27 13:03:47+00:00"
"944","944","7","84","PF","2020-05-09 11:42:00+00:00","18246.87","16570.43","2022-12-30 00:00:00.292822+00:00"
"948","948","7","84","PF","2016-09-25 15:39:00+00:00","22981.42","23251.53","2022-12-30 00:00:00.750961+00:00"
"959","959","7","84","PF","2022-06-07 12:06:00+00:00","9579.72","10044.11","2022-12-29 23:59:59.868973+00:00"
"964","964","7","84","PF","2021-06-24 14:15:00+00:00","938.7","17.6","2022-12-29 23:59:59.423736+00:00"
"969","969","7","84","PF","2020-10-18 10:41:00+00:00","19705.84","19084.52","2022-12-30 00:00:00.563535+00:00"
"986","986","7","84","PF","2016-01-23 12:45:00+00:00","3674.61","3468.33","2019-01-19 05:34:40+00:00"
"999","999","7","84","PF","2017-08-25 15:13:00+00:00","18697.46","18628.42","2022-12-29 23:59:59.752141+00:00"
"12","12","7","85","PF","2016-01-13 12:28:00+00:00","437.29","405.41","2022-12-29 23:59:58+00:00"
"13","13","7","85","PF","2022-12-16 11:20:00+00:00","229.78","212.5","2023-01-08 07:02:40.717016+00:00"
"20","20","7","85","PF","2021-05-20 15:06:00+00:00","50155.81","49629.64","2022-12-29 23:59:59.134153+00:00"
"58","58","7","85","PF","2017-11-02 12:54:00+00:00","55549.86","57199.63","2022-12-30 00:00:00.417490+00:00"
"63","63","7","85","PF","2019-04-10 12:23:00+00:00","2354.25","2160.99","2022-12-30 00:00:00.087590+00:00"
"91","91","7","85","PF","2020-02-17 10:45:00+00:00","51889.38","50612.74","2022-12-29 23:59:30+00:00"
"123","123","7","85","PF","2021-10-16 15:35:00+00:00","308.13","186.79","2022-12-29 23:59:59.004416+00:00"
"182","182","7","85","PF","2020-11-04 12:06:00+00:00","6257.19","6395.69","2022-12-29 23:59:59.937321+00:00"
"273","273","7","85","PF","2020-04-27 11:42:00+00:00","65.49","29.7","2022-12-30 00:00:00.680274+00:00"
"308","308","7","85","PF","2018-06-26 14:23:00+00:00","28868.04","26440.84","2022-12-30 00:00:00.775337+00:00"
"314","314","7","85","PF","2017-02-11 12:07:00+00:00","19172.35","17788.25","2022-12-23 08:14:19+00:00"
"324","324","7","85","PF","2022-01-11 15:19:00+00:00","123.14","103.13","2022-12-30 00:00:00.277362+00:00"
"335","335","7","85","PF","2022-01-02 11:09:00+00:00","751.07","709.01","2022-12-29 23:59:59.051890+00:00"
"337","337","7","85","PF","2017-08-03 14:16:00+00:00","36506.97","37852.09","2022-12-29 08:42:23+00:00"
"338","338","7","85","PF","2016-03-07 14:26:00+00:00","185276.12","179836.59","2022-12-30 00:00:00.751860+00:00"
"345","345","7","85","PF","2017-12-08 13:24:00+00:00","11346.32","10598.12","2022-12-30 00:00:00.302612+00:00"
"348","348","7","85","PF","2018-03-03 11:58:00+00:00","51345.4","48405.15","2021-10-06 04:37:41+00:00"
"367","367","7","85","PF","2015-08-21 11:07:00+00:00","15067.75","15142.78","2021-11-06 12:28:06+00:00"
"369","369","7","85","PF","2022-10-09 11:31:00+00:00","2372.8","2392.14","2022-12-30 00:00:00.630579+00:00"
"378","378","7","85","PF","2018-03-18 12:36:00+00:00","1483.8","1454.99","2020-12-28 07:37:42+00:00"
"384","384","7","85","PF","2022-03-10 13:20:00+00:00","26811.23","25982.42","2022-12-29 23:59:59.194529+00:00"
"391","391","7","85","PF","2020-06-21 11:39:00+00:00","221113.68","215962.42","2022-10-16 07:03:56+00:00"
"392","392","7","85","PF","2015-12-26 15:09:00+00:00","4970.32","4563.98","2019-09-23 00:15:52+00:00"
"396","396","7","85","PF","2021-09-24 11:11:00+00:00","7540.11","7091.65","2022-12-30 00:00:00.666570+00:00"
"397","397","7","85","PF","2018-10-13 10:51:00+00:00","40026.37","36169.34","2022-12-29 22:02:26+00:00"
"409","409","7","85","PF","2015-11-08 14:10:00+00:00","17764.62","18283.47","2021-04-07 14:37:17+00:00"
"458","458","7","85","PF","2017-07-02 14:47:00+00:00","55600.62","57884.81","2022-12-29 23:59:59.145250+00:00"
"463","463","7","85","PF","2017-04-02 13:32:00+00:00","13633.9","13891.76","2020-11-08 15:13:48+00:00"
"465","465","7","85","PF","2017-10-07 14:54:00+00:00","6002.17","6030.19","2021-08-25 16:37:01+00:00"
"469","469","7","85","PF","2018-09-27 11:50:00+00:00","43152.17","45107.74","2022-12-29 23:59:59.897207+00:00"
"471","471","7","85","PF","2022-10-20 16:02:00+00:00","592.73","529.53","2022-12-29 23:59:59.822754+00:00"
"483","483","7","85","PF","2022-10-23 11:12:00+00:00","59749.51","56176.71","2022-12-30 00:00:00.904481+00:00"
"502","502","7","85","PF","2021-12-19 15:05:00+00:00","58387.64","58427.81","2022-12-30 00:00:00.447584+00:00"
"503","503","7","85","PF","2020-11-25 13:30:00+00:00","5085.35","5111.28","2022-12-29 23:59:59.909101+00:00"
"511","511","7","85","PF","2018-11-07 11:57:00+00:00","36503.11","38393.28","2022-12-18 17:28:23+00:00"
"522","522","7","85","PF","2016-11-05 13:26:00+00:00","1004.89","377.69","2021-01-25 19:40:47+00:00"
"524","524","7","85","PF","2019-11-02 11:32:00+00:00","75259.85","70788.36","2022-12-29 23:53:37+00:00"
"609","609","7","85","PF","2017-05-14 15:03:00+00:00","57623.75","58782.09","2021-09-04 06:56:17+00:00"
"619","619","7","85","PF","2020-04-02 14:43:00+00:00","11.72","789.16","2022-05-21 03:34:21+00:00"
"675","675","7","85","PF","2019-04-24 13:55:00+00:00","43784.88","40696.79","2022-12-30 00:00:00.544625+00:00"
"694","694","7","85","PF","2022-04-07 14:35:00+00:00","137.44","98.67","2022-12-29 23:59:59.153504+00:00"
"696","696","7","85","PF","2021-12-24 13:02:00+00:00","331.32","133.89","2022-12-29 23:59:59.365934+00:00"
"719","719","7","85","PF","2016-08-16 13:16:00+00:00","13048.59","13317.15","2019-12-20 19:18:15+00:00"
"724","724","7","85","PF","2019-08-07 13:31:00+00:00","1378.0","1349.54","2022-09-14 05:40:11+00:00"
"731","731","7","85","PF","2017-07-21 11:57:00+00:00","857.75","512.93","2022-12-26 20:38:55+00:00"
"772","772","7","85","PF","2017-06-08 11:13:00+00:00","53692.84","50042.79","2021-11-12 13:19:09+00:00"
"777","777","7","85","PF","2022-01-07 13:03:00+00:00","1200.76","577.59","2022-12-29 23:59:59.536609+00:00"
"791","791","7","85","PF","2015-10-21 13:49:00+00:00","5609.51","4787.19","2022-12-27 23:54:19+00:00"
"795","795","7","85","PF","2022-02-25 15:08:00+00:00","100.64","51.65","2022-12-29 23:59:59.852052+00:00"
"806","806","7","85","PF","2018-05-02 13:32:00+00:00","584.98","576.96","2022-12-29 23:48:23+00:00"
"811","811","7","85","PF","2018-08-06 11:04:00+00:00","7630.79","7722.45","2022-08-24 03:53:49+00:00"
"812","812","7","85","PF","2018-10-24 12:26:00+00:00","15943.42","16354.83","2022-06-29 15:52:37+00:00"
"823","823","7","85","PF","2022-01-18 12:45:00+00:00","383.59","357.27","2022-12-29 23:59:59.916742+00:00"
"847","847","7","85","PF","2017-10-23 12:25:00+00:00","84.57","35.3","2022-08-18 01:29:44+00:00"
"908","908","7","85","PF","2021-04-02 10:22:00+00:00","121.07","146.49","2022-12-29 23:59:59.051283+00:00"
"933","933","7","85","PF","2015-08-12 13:49:00+00:00","18663.66","17579.49","2017-10-10 15:46:46+00:00"
"965","965","7","85","PF","2016-08-28 14:28:00+00:00","321.13","411.64","2022-12-30 00:00:00.792144+00:00"
"976","976","7","85","PF","2015-09-16 15:49:00+00:00","68294.77","64946.46","2019-08-14 20:05:43+00:00"
"32","32","7","86","PF","2017-12-14 14:59:00+00:00","17618.68","16884.65","2020-10-04 07:29:28+00:00"
"88","88","7","86","PF","2020-10-07 14:15:00+00:00","13428.22","13974.82","2022-12-29 23:59:59.422843+00:00"
"99","99","7","86","PF","2017-10-14 12:58:00+00:00","6520.0","6492.2","2022-12-30 00:00:00.121381+00:00"
"101","101","7","86","PF","2018-11-05 14:17:00+00:00","111513.04","105076.54","2022-12-29 23:44:00+00:00"
"121","121","7","86","PF","2021-02-08 11:22:00+00:00","560.09","167.85","2022-12-29 23:59:59.126199+00:00"
"156","156","7","86","PF","2018-09-03 15:21:00+00:00","77724.42","77618.77","2021-08-29 14:31:08+00:00"
"184","184","7","86","PF","2018-11-12 13:09:00+00:00","30326.43","31954.14","2022-12-30 00:00:00.746947+00:00"
"194","194","7","86","PF","2016-12-18 14:20:00+00:00","6724.23","6042.25","2021-12-11 04:38:39+00:00"
"214","214","7","86","PF","2017-04-04 14:29:00+00:00","62.3","51.56","2022-12-29 23:59:59.589471+00:00"
"219","219","7","86","PF","2022-02-17 10:52:00+00:00","45527.32","46013.39","2022-12-30 00:00:00.694180+00:00"
"236","236","7","86","PF","2020-02-25 11:42:00+00:00","21089.26","21928.04","2022-12-29 23:59:59.882864+00:00"
"268","268","7","86","PF","2016-07-06 16:25:00+00:00","745.35","548.68","2022-04-21 03:27:50+00:00"
"282","282","7","86","PF","2017-10-03 12:41:00+00:00","156.66","78.3","2022-12-30 00:00:00.158915+00:00"
"287","287","7","86","PF","2020-07-20 13:04:00+00:00","37008.84","38511.38","2022-12-29 23:59:59.211280+00:00"
"305","305","7","86","PF","2021-07-13 13:43:00+00:00","275.74","187.48","2022-12-30 00:00:00.012666+00:00"
"336","336","7","86","PF","2020-10-18 13:03:00+00:00","5.06","33.56","2022-12-30 00:00:00.340335+00:00"
"344","344","7","86","PF","2022-05-25 13:35:00+00:00","142.34","26.17","2022-12-29 23:59:59.419150+00:00"
"400","400","7","86","PF","2018-04-21 15:16:00+00:00","27.32","9013.16","2022-12-29 23:59:59.930257+00:00"
"401","401","7","86","PF","2020-12-18 11:53:00+00:00","51461.9","51296.9","2022-08-07 02:42:20+00:00"
"403","403","7","86","PF","2020-03-17 13:11:00+00:00","53898.49","50265.66","2022-12-29 23:59:59.751958+00:00"
"404","404","7","86","PF","2022-06-05 15:57:00+00:00","32344.56","31038.09","2022-12-30 00:00:00.432683+00:00"
"426","426","7","86","PF","2022-06-27 11:26:00+00:00","152392.83","139689.94","2022-12-30 00:00:00.903816+00:00"
"436","436","7","86","PF","2019-12-10 12:32:00+00:00","8634.92","9025.44","2022-12-29 23:59:59.671918+00:00"
"445","445","7","86","PF","2019-10-18 14:44:00+00:00","9499.42","7373.57","2022-12-29 18:13:01+00:00"
"470","470","7","86","PF","2016-10-03 14:01:00+00:00","14772.14","12201.82","2022-12-29 23:59:59.527107+00:00"
"474","474","7","86","PF","2020-01-12 10:03:00+00:00","116.68","13.08","2022-12-29 23:59:59.796608+00:00"
"563","563","7","86","PF","2021-07-10 11:51:00+00:00","46720.6","46232.24","2022-12-30 00:00:00.239283+00:00"
"569","569","7","86","PF","2016-11-25 12:47:00+00:00","38.12","10.87","2022-12-29 23:59:59.599916+00:00"
"583","583","7","86","PF","2020-06-25 14:02:00+00:00","380.63","128.17","2022-12-29 23:59:59.389092+00:00"
"594","594","7","86","PF","2019-11-26 14:01:00+00:00","1648.62","1131.1","2022-11-27 00:35:22+00:00"
"605","605","7","86","PF","2022-05-02 16:57:00+00:00","50226.31","49704.08","2022-12-30 00:00:00.234545+00:00"
"629","629","7","86","PF","2018-06-15 13:15:00+00:00","4654.49","4310.24","2022-12-29 23:49:27+00:00"
"654","654","7","86","PF","2019-05-24 12:34:00+00:00","48933.5","46182.71","2022-12-29 23:59:59.983540+00:00"
"665","665","7","86","PF","2019-12-11 14:35:00+00:00","15668.52","16088.41","2022-12-29 23:59:59.131184+00:00"
"669","669","7","86","PF","2016-04-15 14:26:00+00:00","67205.88","55598.12","2020-04-14 01:45:56+00:00"
"683","683","7","86","PF","2022-03-06 13:25:00+00:00","4130.39","4337.77","2022-12-30 00:00:00.511657+00:00"
"707","707","7","86","PF","2016-10-22 14:14:00+00:00","60833.23","59617.25","2019-01-13 13:11:29+00:00"
"748","748","7","86","PF","2019-06-19 11:57:00+00:00","49285.01","50788.55","2022-12-30 00:00:00.011986+00:00"
"784","784","7","86","PF","2020-07-27 12:34:00+00:00","373.39","331.31","2022-12-29 23:59:59.156407+00:00"
"788","788","7","86","PF","2021-06-11 11:11:00+00:00","38.44","243.41","2022-12-30 00:00:00.956241+00:00"
"809","809","7","86","PF","2021-05-18 16:15:00+00:00","901.68","568.8","2022-12-29 23:59:59.380966+00:00"
"816","816","7","86","PF","2017-04-18 15:01:00+00:00","157.97","57.04","2022-12-23 13:45:19+00:00"
"835","835","7","86","PF","2019-12-09 11:43:00+00:00","39400.28","38090.6","2022-12-29 23:59:59.787445+00:00"
"843","843","7","86","PF","2019-08-09 10:35:00+00:00","11976.37","11226.09","2021-07-02 02:15:55+00:00"
"854","854","7","86","PF","2017-04-13 12:22:00+00:00","656.25","652.94","2022-12-29 23:59:59.220665+00:00"
"859","859","7","86","PF","2020-11-03 11:41:00+00:00","4935.65","1943.39","2022-12-30 00:00:00.920671+00:00"
"867","867","7","86","PF","2016-10-14 12:02:00+00:00","112726.72","112686.21","2019-03-15 11:54:30+00:00"
"885","885","7","86","PF","2018-03-01 15:45:00+00:00","16065.41","15859.56","2020-09-02 02:39:39+00:00"
"894","894","7","86","PF","2019-06-04 12:01:00+00:00","39102.76","36479.2","2022-10-23 19:09:11+00:00"
"901","901","7","86","PF","2020-01-18 13:48:00+00:00","18.92","310.45","2022-12-29 23:59:59.192828+00:00"
"907","907","7","86","PF","2022-08-01 12:44:00+00:00","4204.58","4444.39","2022-12-30 00:00:00.499121+00:00"
"921","921","7","86","PF","2021-09-03 15:52:00+00:00","334.41","297.92","2022-12-29 23:59:59.728015+00:00"
"922","922","7","86","PF","2022-08-17 11:05:00+00:00","38032.11","36903.26","2022-12-30 00:00:00.103515+00:00"
"931","931","7","86","PF","2020-09-14 14:09:00+00:00","16674.27","16089.49","2022-12-30 00:00:00.401417+00:00"
"949","949","7","86","PF","2016-07-07 10:30:00+00:00","762.5","635.62","2021-12-26 08:41:06+00:00"
"961","961","7","86","PF","2020-05-13 11:41:00+00:00","91464.29","91423.61","2022-12-29 23:59:59.488865+00:00"
"962","962","7","86","PF","2022-07-19 15:11:00+00:00","15163.99","15247.75","2022-12-29 23:59:59.609314+00:00"
"978","978","7","86","PF","2022-03-07 14:38:00+00:00","15455.42","15291.84","2022-12-30 00:00:00.122916+00:00"
"985","985","7","86","PF","2018-01-18 15:15:00+00:00","24814.11","22495.77","2021-06-26 00:54:13+00:00"
"30","30","8","33","PF","2018-01-26 14:53:00+00:00","129.66","957.15","2022-12-30 00:00:00.024953+00:00"
"475","475","8","33","PF","2020-05-04 13:45:00+00:00","82402.71","82534.2","2022-12-29 23:59:59.304362+00:00"
"858","858","8","33","PF","2018-11-28 11:24:00+00:00","628.78","297.11","2022-04-14 16:47:44+00:00"
"38","38","8","35","PF","2021-08-23 12:15:00+00:00","31493.59","31765.42","2022-12-30 00:00:00.550629+00:00"
"125","125","8","35","PF","2019-04-08 12:41:00+00:00","10863.58","12932.35","2022-12-29 23:59:57+00:00"
"428","428","8","35","PF","2019-11-27 14:29:00+00:00","61602.49","56521.82","2022-12-29 23:59:59.966240+00:00"
"526","526","8","35","PF","2018-09-16 15:21:00+00:00","37666.72","37588.75","2022-12-29 20:03:55+00:00"
"869","869","8","35","PF","2021-04-09 13:01:00+00:00","1807.35","1835.42","2022-12-29 23:59:59.261903+00:00"
"872","872","8","35","PF","2021-01-16 10:38:00+00:00","74.7","55.0","2022-12-30 00:00:00.875846+00:00"
"120","120","8","40","PF","2021-11-18 10:05:00+00:00","448.52","400.95","2022-12-29 23:59:59.029480+00:00"
"453","453","8","40","PF","2022-01-14 13:16:00+00:00","20.26","218.06","2022-12-29 23:59:59.573525+00:00"
"918","918","8","40","PF","2020-05-16 11:58:00+00:00","666.1","502.46","2022-12-29 22:20:07+00:00"
"209","209","8","51","PF","2021-02-07 12:38:00+00:00","21.63","8.36","2022-12-29 23:59:59.344628+00:00"
"407","407","8","51","PF","2019-05-18 13:18:00+00:00","6002.91","5776.05","2021-11-15 10:22:45+00:00"
"556","556","8","51","PF","2020-06-08 14:51:00+00:00","165.02","1003.86","2022-12-29 23:59:57+00:00"
"560","560","8","51","PF","2020-07-14 13:09:00+00:00","40.8","17.21","2022-12-11 22:19:08+00:00"
"950","950","8","51","PF","2020-10-23 14:33:00+00:00","184.49","67.75","2022-07-05 00:56:30+00:00"
"44","44","8","68","PF","2020-09-07 14:32:00+00:00","26049.3","24401.26","2022-11-05 21:31:22+00:00"
"639","639","8","68","PF","2020-04-16 13:45:00+00:00","119106.69","122899.57","2022-11-18 12:13:00+00:00"
"736","736","8","68","PF","2021-11-06 15:31:00+00:00","6682.74","6102.12","2022-12-29 23:59:59.081001+00:00"
"825","825","8","68","PF","2022-04-28 14:01:00+00:00","8502.88","7492.98","2022-12-30 00:00:00.772394+00:00"
"69","69","8","80","PF","2019-10-26 14:52:00+00:00","152.5","103.48","2022-12-29 23:59:59.509262+00:00"
"288","288","8","80","PF","2018-10-08 10:40:00+00:00","527.6","437.7","2022-12-30 00:00:00.730093+00:00"
"359","359","8","80","PF","2019-01-15 11:27:00+00:00","60095.91","57983.04","2022-05-10 20:02:31+00:00"
